case_id,value,timestamp,activity,source_log
1757341681229310,25.1798,2011-05-26 09:18:34.215036+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
1757341681229310,69.723,2011-12-20 20:42:45.215036+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416812549571,31.05668,2009-03-17 01:27:17.763988+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416812549571,80.71208,2009-07-31 05:18:36.763988+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416812718672,39.83362,2005-04-26 05:39:56.738984+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416812804543,31.27723,2004-03-13 05:56:28.478271+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416812947024,35.76161,2000-01-17 10:29:24.259957+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416813077035,35.22551,2004-11-03 23:58:46.362720+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416813122956,31.78731,2003-01-23 01:21:55.047540+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416813401527,70.01545,2005-02-25 21:41:17.680509+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416813401527,129.88432,2005-06-16 22:56:01.680509+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
1757341681358628,33.50208,2011-05-31 08:54:52.737906+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
1757341681358628,37.53071,2011-11-23 12:43:47.737906+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416813773299,73.12918,2008-11-14 10:02:39.625924+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168139068310,30.50122,2004-01-06 02:58:38.989697+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168139068310,33.02725,2004-05-23 01:17:27.989697+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168140350311,37.11985,1997-02-23 19:25:58.179397+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168141875512,39.51395,2003-11-08 23:57:14.050320+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168141875512,68.34194,2004-03-06 01:07:19.050320+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168143784813,30.93685,2004-11-23 16:36:45.442993+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168143784813,76.60829,2005-06-12 15:26:07.442993+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168146012114,30.04901,2005-06-12 14:15:26.787114+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
17573416814719415,27.29535,2005-02-16 20:03:47.918317+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168148914916,33.7026,2005-07-27 15:14:44.906777+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168149869717,31.13294,2004-05-02 13:06:56.862427+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168149869717,68.47951,2004-11-19 16:55:49.862427+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168152221618,33.07371,2005-09-13 06:33:41.475528+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168152221618,45.90353,2006-01-17 01:59:45.475528+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168156617619,31.36524,2009-07-01 15:08:34.728822+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168156617619,71.5619,2009-12-20 23:25:36.728822+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168158024420,32.54408,2002-10-03 19:21:55.165446+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168160338721,28.86982,2002-10-13 21:31:31.919759+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168161751922,28.14301,2000-08-09 04:32:20.641507+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168161751922,25.78607,2000-11-25 12:03:28.641507+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168165095523,27.30762,2010-07-20 12:44:32.576594+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168165095523,69.68394,2010-10-25 19:02:24.576594+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168167556324,32.9487,2013-06-20 00:19:20.208868+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168167556324,70.00536,2013-12-19 04:01:16.208868+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168168978625,33.66595,2008-05-24 17:44:05.760127+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168171412126,38.39464,2001-09-03 12:53:00.107090+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168172409627,27.67533,2002-03-30 12:51:03.062049+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168174763728,40.39035,2005-03-26 05:38:10.763856+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168174763728,70.26452,2005-08-19 06:38:59.763856+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168177976729,42.38508,2004-02-16 01:42:01.337250+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168177976729,71.10517,2004-06-27 18:15:33.337250+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168179402830,22.3305,2008-01-01 21:13:04.159408+00:00,Create Fine,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
175734168179402830,83.59336,2008-08-15 12:26:23.159408+00:00,Add penalty,outputs/Road_Fine/evaluation/Road_Fine_log_11390_run-1_no-petri.xes
